Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,YOM,No of vehicle,Model_Code,Clean_Name
SINGLE CAB,SUZUKI,3BD-DA16T CARRY,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2025.0,2,3BD-DA16T,CARRY
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX REVO ROCCO,THAILAND,DIESEL,2755.0,KALUTARA,RECONDITIONED,2025.0,2,,HILUX REVO ROCCO
CAR,KIA,SONET G1-OT 7DCT GTX,INDIA,PETROL,998.0,COLOMBO,RECONDITIONED,2025.0,1,,SONET G1-OT 7DCT GTX
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,KILINOCHCHI,RECONDITIONED,2024.0,1,4AA-MH55S,WAGON R
CAR,NISSAN,5AA-B47W DAYZ,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,2023.0,1,5AA-B47W,DAYZ
CAR,NISSAN,6AA FE13  NOTE AURA,JAPAN,ELECTRIC,100.0,PUTTALAM,RECONDITIONED,2024.0,1,,6AA FE13  NOTE AURA
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,658.0,NUWARA-ELIYA,RECONDITIONED,2022.0,1,5BD-DA17V,EVERY
DUAL PURPOSE (COMMERCIAL),TOYOTA,3DF-GUN125  DTTHX,THAILAND,DIESEL,2393.0,COLOMBO,RECONDITIONED,2023.0,1,3DF-GUN125,DTTHX
CAR,TOYOTA,YARIS  5BA-KSP210,JAPAN,PETROL,996.0,RATNAPURA,RECONDITIONED,2024.0,1,,YARIS  5BA-KSP210
CAR,TOYOTA,3BA-VJA 300W,JAPAN,PETROL,3444.0,COLOMBO,RECONDITIONED,2024.0,1,3BA-VJA,300W
CAR,TOYOTA,URBAN CRUISER TAISOR,INDIA,PETROL,998.0,BADULLA,RECONDITIONED,2024.0,1,,URBAN CRUISER TAISOR
CAR,TOYOTA,5BA-M910A ROOMY,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,2024.0,1,5BA-M910A,ROOMY
CAR,DAIHATSU,5BA-LA350S  MIRA,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,2024.0,2,5BA-LA350S,MIRA
CAR,TOYOTA,URBAN CRUISER TAISOR,INDIA,PETROL,998.0,KURUNEGALA,RECONDITIONED,2024.0,3,,URBAN CRUISER TAISOR
CAR,NISSAN,5BD-DR17V CLIPPER,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2022.0,1,5BD-DR17V,CLIPPER
CAR,NISSAN,3BA-DR17W NV100,JAPAN,PETROL,658.0,JAFFNA,RECONDITIONED,2023.0,1,3BA-DR17W,NV100
CAR,SUZUKI,5BD DA17V EVEVRY,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2025.0,1,,5BD DA17V EVEVRY
CAR,MITSUBISHI,5BA-B33W EK WAGON,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2023.0,1,5BA-B33W,EK WAGON
CAR,NISSAN,5BA-B43W DAYS,JAPAN,PETROL,659.0,GAMPAHA,RECONDITIONED,2024.0,1,5BA-B43W,DAYS
CAR,SUZUKI,4AA-MH55S,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2025.0,1,4AA-MH55S,Unknown
MOTOR CYCLE,HONDA,ADV 160,JAPAN,PETROL,157.0,VAVUNIYA,RECONDITIONED,2025.0,1,,ADV 160
CAR,SUZUKI,5BA-MH85S  WAGONR,JAPAN,PETROL,658.0,ANURADHAPURA,RECONDITIONED,2024.0,1,5BA-MH85S,WAGONR
CAR,HONDA,CITY RS VTEC,THAILAND,PETROL,988.0,ANURADHAPURA,RECONDITIONED,2025.0,1,,CITY RS VTEC
CAR,TOYOTA,3BA-NRE210H COROLLA,JAPAN,PETROL,1196.0,GAMPAHA,RECONDITIONED,2022.0,1,3BA-NRE210H,COROLLA
CAR,B.M.W.,740LE XDRIVE M SPORT,GERMANY,PETROL/ELE,1998.0,RATNAPURA,RECONDITIONED,2018.0,1,,740LE XDRIVE M SPORT
CAR,DAIHATSU,5BA-LA350S MIRA E.S,JAPAN,PETROL,656.0,RATNAPURA,RECONDITIONED,2023.0,1,5BA-LA350S,MIRA E.S
CAR,TOYOTA,5AA-A202A- RAIZE,JAPAN,PETROL/ELE,1190.0,KALUTARA,RECONDITIONED,2025.0,1,5AA-A202A,- RAIZE
CAR,DAIHATSU,5AA-A202S ROCKY,JAPAN,ELECTRIC,78.0,KALUTARA,RECONDITIONED,2023.0,1,5AA-A202S,ROCKY
CAR,HONDA,6AA-RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,KEGALLE,RECONDITIONED,2023.0,4,6AA-RV5,VEZEL
CAR,MERCEDES BENZ,4AA-213077C E200,GERMANY,PETROL,1496.0,COLOMBO,RECONDITIONED,2023.0,1,4AA-213077C,E200
CAR,TOYOTA,3BA-TRJ150W,JAPAN,PETROL,2693.0,KALUTARA,RECONDITIONED,2023.0,1,3BA-TRJ150W,PRADO
CAR,TOYOTA,5AA-A202A,JAPAN,ELECTRIC,78.0,GAMPAHA,RECONDITIONED,2022.0,1,5AA-A202A,RAISE
CAR,HONDA,6BA-JF5  N-BOX,JAPAN,PETROL,658.0,BATTICALOA,RECONDITIONED,2025.0,1,6BA-JF5,N-BOX
CAR,TOYOTA,6BA-MXAA52 RAV 4,JAPAN,PETROL,1980.0,COLOMBO,RECONDITIONED,2023.0,1,6BA-MXAA52,RAV 4
CAR,TOYOTA,5AA-A202 RAIZE,JAPAN,PETROL/ELE,1196.0,PUTTALAM,RECONDITIONED,2025.0,1,5AA-A202,RAIZE
CAR,LAND ROVER,RANGE ROVER SV PHEV,UNITED KINGDOM,PETROL/ELE,2996.0,KANDY,RECONDITIONED,2025.0,1,,RANGE ROVER SV PHEV
MOTOR CYCLE,TAILG,TDT70172,CHINA,ELECTRIC,0.4,COLOMBO,RECONDITIONED,2024.0,1,,TDT70172
SPECIAL PURPOSE VEHICLE,TOYOTA,8FDN25,JAPAN,DIESEL,2500.0,POLONNARUWA,RECONDITIONED,2019.0,1,,8FDN25
CAR,SUZUKI,5BA-MH85SWAGON R,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2023.0,1,5BA-MH85SWAGON,R
CAR,TOYOTA,6AA-ZVG13,JAPAN,PETROL/ELE,1797.0,COLOMBO,RECONDITIONED,2025.0,1,6AA-ZVG13,Unknown
CAR,NISSAN,5BA-B43W DAYZ,JAPAN,PETROL,659.0,MONERAGALA,RECONDITIONED,2023.0,1,5BA-B43W,DAYZ
CAR,SUZUKI,5AA-ZC53S SWIFT,JAPAN,PETROL,1240.0,MATALE,RECONDITIONED,2023.0,1,5AA-ZC53S,SWIFT
CAR,DAIHATSU,5BA-LA350S MIRA E S,JAPAN,PETROL,658.0,RATNAPURA,RECONDITIONED,2024.0,1,5BA-LA350S,MIRA E S
CAR,TOYOTA,5BA-M700A PASSO,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,2022.0,1,5BA-M700A,PASSO
DUAL PURPOSE (COMMERCIAL),FORD,RANGERRAPTOR,THAILAND,DIESEL,1996.0,COLOMBO,RECONDITIONED,2025.0,1,,RANGERRAPTOR
CAR,TOYOTA,5BA-LA350A  PIXIS,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2024.0,1,5BA-LA350A,PIXIS
SPECIAL PURPOSE VEHICLE,KOMATSU,NA30-5  WHEEL LOADER,JAPAN,DIESEL,2238.0,GAMPAHA,RECONDITIONED,2012.0,1,NA30-5,WHEEL LOADER
SINGLE CAB,SUZUKI,3BD-DA16T CARRY,JAPAN,PETROL,656.0,ANURADHAPURA,RECONDITIONED,2023.0,1,3BD-DA16T,CARRY
CAR,AUDI,3AA-GYDLA A3,GERMANY,PETROL,996.0,KEGALLE,RECONDITIONED,2023.0,1,3AA-GYDLA,A3
CAR,TOYOTA,3BA-TRJ150W LCRUISER,JAPAN,PETROL,2693.0,COLOMBO,RECONDITIONED,2023.0,1,3BA-TRJ150W,LCRUISER
CAR,TOYOTA,5AA A202A RAIZE,JAPAN,ELECTRIC,78.0,COLOMBO,RECONDITIONED,2025.0,2,,5AA A202A RAIZE
CAR,NISSAN,5BA-B43W DAYZ,JAPAN,PETROL,658.0,AMPARA,RECONDITIONED,2023.0,1,5BA-B43W,DAYZ
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,656.0,MATARA,RECONDITIONED,2024.0,1,5BA-LA350S,MIRA
CAR,MERCEDES BENZ,4AA-214050C E200,GERMANY,PETROL,1997.0,COLOMBO,RECONDITIONED,2024.0,1,4AA-214050C,E200
CAR,TOYOTA,5BA-KSP210  YARIS,JAPAN,PETROL,996.0,KEGALLE,RECONDITIONED,2024.0,1,5BA-KSP210,YARIS
PRIMER MOVER,RENAULT,T 480,FRANCE,DIESEL,12777.0,GAMPAHA,RECONDITIONED,2021.0,2,,T 480
CAR,HONDA,6BA-JH3 N WGN,JAPAN,PETROL,656.0,KURUNEGALA,RECONDITIONED,2023.0,1,6BA-JH3,N WGN
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,ELECTRIC,78.0,PUTTALAM,RECONDITIONED,2024.0,1,5AA-A202A,RAIZE
CAR,TOYOTA,5AA-A202A RAISE,JAPAN,ELECTRIC,78.0,KILINOCHCHI,RECONDITIONED,2023.0,1,5AA-A202A,RAISE
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,650.0,KALUTARA,RECONDITIONED,2025.0,1,5AA-MH95S,WAGON R
CAR,SUZUKI,3BA-DA17W EVERY,JAPAN,PETROL,650.0,RATNAPURA,RECONDITIONED,2025.0,1,3BA-DA17W,EVERY
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2024.0,4,4AA-MK54S,SPACIA
MOTOR LORRY (COMMERCIAL),HINO,2KG-FC2ABG RANGER,JAPAN,DIESEL,5120.0,GALLE,RECONDITIONED,2018.0,1,2KG-FC2ABG,RANGER
MOTOR CYCLE,HONDA,PCX 125,VIETNAM,PETROL,124.0,KALUTARA,RECONDITIONED,2025.0,1,,PCX 125
CAR,HONDA,6AA-RV5 VEZEL,JAPAN,PETROL/ELE,1490.0,KURUNEGALA,RECONDITIONED,2022.0,1,6AA-RV5,VEZEL
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2025.0,1,5BA-MH85S,WAGON R
CAR,TOYOTA,3BA-A210A RAIZE,JAPAN,PETROL,998.0,KALUTARA,RECONDITIONED,2024.0,1,3BA-A210A,RAIZE
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,MONERAGALA,RECONDITIONED,2024.0,1,5BA-LA350S,MIRA
CAR,TOYOTA,6AA-MXPL10G SIENTA,JAPAN,PETROL/ELE,1496.0,BADULLA,RECONDITIONED,2025.0,1,6AA-MXPL10G,SIENTA
CAR,TOYOTA,3BA-TRJ150W PRADO,JAPAN,PETROL,2693.0,PUTTALAM,RECONDITIONED,2023.0,1,3BA-TRJ150W,PRADO
CAR,DAIHATSU,5BA-L350S MIRA ES,JAPAN,PETROL,658.0,BADULLA,RECONDITIONED,2024.0,1,5BA-L350S,MIRA ES
MOTOR CYCLE,HONDA,PCX 125,JAPAN,PETROL,124.0,PUTTALAM,RECONDITIONED,2024.0,2,,PCX 125
CAR,TOYOTA,6AA-AXUH80 HARRIER,JAPAN,PETROL/ELE,2847.0,KALUTARA,RECONDITIONED,2025.0,1,6AA-AXUH80,HARRIER
CAR,TOYOTA,5AA A202A RAIZE,JAPAN,PETROL/ELE,78.0,BADULLA,RECONDITIONED,2024.0,1,,5AA A202A RAIZE
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,ELECTRIC,78.0,HAMBANTOTA,RECONDITIONED,2025.0,1,5AA-A202A,RAIZE
CAR,TOYOTA,6AA-AAHH40W VELLFIRE,JAPAN,PETROL/ELE,2487.0,COLOMBO,RECONDITIONED,2024.0,1,6AA-AAHH40W,VELLFIRE
PRIMER MOVER,MAN,TGX26.470,UNITED KINGDOM,DIESEL,12419.0,GAMPAHA,RECONDITIONED,2020.0,1,,TGX26.470
CAR,TOYOTA,6AA-ZWR90W VOXY,JAPAN,PETROL/ELE,1797.0,COLOMBO,RECONDITIONED,2023.0,1,6AA-ZWR90W,VOXY
CAR,TOYOTA,5BA-A201A RAIZE,JAPAN,PETROL,1196.0,TRINCOMALEE,RECONDITIONED,2023.0,1,5BA-A201A,RAIZE
MOTOR LORRY (COMMERCIAL),ISUZU,TPG-NPR85YN ELF,JAPAN,DIESEL,2990.0,MATALE,RECONDITIONED,2016.0,1,TPG-NPR85YN,ELF
CAR,B.M.W.,3BA-22EE15,GERMANY,PETROL,1499.0,KALUTARA,RECONDITIONED,2024.0,1,3BA-22EE15,X1
CAR,SUZUKI,5BD-DA17V,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2025.0,1,5BD-DA17V,EVEVRY
CAR,TOYOTA,3BA-NGX10 C-HR,JAPAN,PETROL,1196.0,COLOMBO,RECONDITIONED,2023.0,1,3BA-NGX10,C-HR
CAR,SUZUKI,5BA-HE33S LAPIN LC,JAPAN,PETROL,650.0,GALLE,RECONDITIONED,2023.0,1,5BA-HE33S,LAPIN LC
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,657.0,VAVUNIYA,RECONDITIONED,2025.0,1,5BA-MH85S,WAGON R
MOTOR LORRY (COMMERCIAL),MITSUBISHI,TPG-FBA50 CANTER,JAPAN,DIESEL,2990.0,GALLE,RECONDITIONED,2018.0,1,TPG-FBA50,CANTER
CAR,NISSAN,5AA-B44A ROOX,JAPAN,PETROL,658.0,ANURADHAPURA,RECONDITIONED,2023.0,1,5AA-B44A,ROOX
CAR,DAIHATSU,4BA-M900S THOR,JAPAN,PETROL,996.0,PUTTALAM,RECONDITIONED,2023.0,1,4BA-M900S,THOR
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,2023.0,2,5AA-MH95S,WAGON R
CAR,NISSAN,5BD-DR17V NV 100,JAPAN,PETROL,656.0,KALUTARA,RECONDITIONED,2023.0,1,5BD-DR17V,NV 100
CAR,KIA,SPORTAGE,AUSTRALIA,PETROL/ELE,1598.0,GALLE,RECONDITIONED,2025.0,1,,SPORTAGE
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,1196.0,KEGALLE,RECONDITIONED,2022.0,1,5AA-A202A,RAIZE
CAR,B.M.W.,3BA-32AY30 M3,GERMANY,PETROL,2993.0,COLOMBO,RECONDITIONED,2024.0,1,3BA-32AY30,M3
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,ANURADHAPURA,RECONDITIONED,2024.0,1,5BA-LA350S,MIRA
CAR,SUZUKI,3BD-DA17V EVERY,JAPAN,PETROL,656.0,MATARA,RECONDITIONED,2025.0,1,3BD-DA17V,EVERY
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,657.0,MATARA,RECONDITIONED,2023.0,1,5AA-MH95S,WAGON R
CAR,TOYOTA,6AA-MXPK11 AQUA,JAPAN,PETROL/ELE,1496.0,MATARA,RECONDITIONED,2025.0,1,6AA-MXPK11,AQUA
CAR,MAZDA,5BD-DG17V SCRUM,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2024.0,1,5BD-DG17V,SCRUM
CAR,TOYOTA,TAISO,INDIA,PETROL,998.0,KURUNEGALA,RECONDITIONED,2025.0,1,,TAISO
MOTOR CYCLE,SUZUKI,GN125,JAPAN,PETROL,124.0,GALLE,RECONDITIONED,2014.0,1,,GN125
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,ELECTRIC,78.0,KEGALLE,RECONDITIONED,2025.0,2,5AA-A202A,RAIZE
CAR,DAIHATSU,5AA-A202S ROCKY,JAPAN,ELECTRIC,78.0,KURUNEGALA,RECONDITIONED,2024.0,1,5AA-A202S,ROCKY
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,2023.0,1,5BA-LA350S,MIRA ES
CAR,DAIHATSU,5BA-LA350S,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2024.0,1,5BA-LA350S,"MIRA E,S"
CAR,SUBARU,3BA-GT3 SUBARU XV,JAPAN,PETROL,1596.0,COLOMBO,RECONDITIONED,2022.0,1,3BA-GT3,SUBARU XV
CAR,HONDA,6AA RV 5 VEZEL,JAPAN,PETROL/ELE,1496.0,GAMPAHA,RECONDITIONED,2025.0,1,,6AA RV 5 VEZEL
CAR,HONDA,6BA-JF5 N BOX,JAPAN,PETROL,659.0,COLOMBO,RECONDITIONED,2025.0,2,6BA-JF5,N BOX
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,1190.0,HAMBANTOTA,RECONDITIONED,2022.0,1,5AA-A202A,RAIZE
SINGLE CAB,SUZUKI,3BD-DA16T CARRY,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2025.0,1,3BD-DA16T,CARRY
CAR,SUZUKI,5AA-HA97S ALTO,JAPAN,PETROL,658.0,MONERAGALA,RECONDITIONED,2023.0,1,5AA-HA97S,ALTO
CAR,MERCEDES BENZ,C200 AMG LINEPREM,UNITED KINGDOM,PETROL,1496.0,COLOMBO,RECONDITIONED,2025.0,1,,C200 AMG LINEPREM
DUAL PURPOSE (COMMERCIAL),FORD,FORD RANGER RAPTOR,THAILAND,DIESEL,1966.0,KANDY,RECONDITIONED,2025.0,1,,FORD RANGER RAPTOR
CAR,SUZUKI,3BA-BA17W EVERY,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2025.0,1,3BA-BA17W,EVERY
MOTOR LORRY (COMMERCIAL),ISUZU,TRG-NPR85AN ELF,JAPAN,DIESEL,2990.0,JAFFNA,RECONDITIONED,2019.0,1,TRG-NPR85AN,ELF
CAR,NISSAN,5BD-DR17V  CLIPPER,JAPAN,PETROL,656.0,GAMPAHA,RECONDITIONED,2024.0,1,5BD-DR17V,CLIPPER
DUAL PURPOSE (COMMERCIAL),FORD,RANGER RAPTOR,THAILAND,DIESEL,1996.0,POLONNARUWA,RECONDITIONED,2025.0,2,,RANGER RAPTOR
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,658.0,MATALE,RECONDITIONED,2024.0,1,5BD-DA17V,EVERY
MOTOR CYCLE,HONDA,PCX125,JAPAN,PETROL,124.0,BATTICALOA,RECONDITIONED,2024.0,1,,PCX125
MOTOR CYCLE,YADEA,M 10,CHINA,ELECTRIC,1.2,GALLE,RECONDITIONED,2025.0,1,,M 10
MOTOR LORRY (COMMERCIAL),ISUZU,QPG-FTR34T2,JAPAN,DIESEL,7790.0,MONERAGALA,RECONDITIONED,2017.0,1,QPG-FTR34T2,Unknown
CAR,NISSAN,4AA -B45W DAYZ,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2023.0,1,,4AA -B45W DAYZ
SINGLE CAB,SUZUKI,3BD-16T CARRY,JAPAN,PETROL,656.0,KANDY,RECONDITIONED,2024.0,1,3BD-16T,CARRY
CAR,HONDA,5BA-RZ3-ZRV,JAPAN,PETROL,1496.0,COLOMBO,RECONDITIONED,2024.0,1,5BA-RZ3-ZRV,Unknown
CAR,SUZUKI,5AA-MR92S HUSTLER,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2023.0,1,5AA-MR92S,HUSTLER
CAR,SUZUKI,5BD DA17V  EVEVRY,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2024.0,1,,5BD DA17V  EVEVRY
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,2024.0,1,4AA-MH55S,WAGON R
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,ELECTRIC,78.0,BADULLA,RECONDITIONED,2024.0,1,5AA-A202A,RAIZE
CAR,MAZDA,3BD-DG17V SCRUM,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2024.0,1,3BD-DG17V,SCRUM
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,998.0,COLOMBO,RECONDITIONED,2024.0,1,5BA-KSP210,YARIS
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,2025.0,1,5AA-MK94S,SPACIA
CAR,DAIHATSU,5BA-LA360S MIRA ES,JAPAN,PETROL,658.0,ANURADHAPURA,RECONDITIONED,2023.0,1,5BA-LA360S,MIRA ES
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,2023.0,1,5BA-LA350S,MIRA ES
CAR,NISSAN,5BD-DR17V CLIPPER,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,2022.0,1,5BD-DR17V,CLIPPER
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,660.0,KALUTARA,RECONDITIONED,2024.0,1,4AA-MH55S,WAGON R
CAR,LEXUS,LX600 SPORT,AUSTRALIA,PETROL,3445.0,COLOMBO,RECONDITIONED,2025.0,1,,LX600 SPORT
CAR,SUZUKI,5AA-MH95S CUSTOM Z,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,2025.0,1,5AA-MH95S,CUSTOM Z
LAND VEHICLE (SMALL),KUBOTA,K600,JAPAN,DIESEL,0.0,MATARA,RECONDITIONED,2017.0,1,,K600
LAND VEHICLE (SMALL),KUBOTA,K8,JAPAN,DIESEL,465.0,HAMBANTOTA,RECONDITIONED,2017.0,1,,K8
CAR,TOYOTA,URBAN CRUISER TAISOR,INDIA,PETROL,998.0,PUTTALAM,RECONDITIONED,2025.0,1,,URBAN CRUISER TAISOR
CAR,TOYOTA,5BA-A202A RAIZE,JAPAN,ELECTRIC,78.0,KANDY,RECONDITIONED,2022.0,1,5BA-A202A,RAIZE
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2023.0,1,5BA-LA350S,MIRA ES
CAR,HONDA,6AA RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,MONERAGALA,RECONDITIONED,2024.0,1,,6AA RV5 VEZEL
CAR,TOYOTA,5BA-M700A  PASSO,JAPAN,PETROL,996.0,KURUNEGALA,RECONDITIONED,2022.0,1,5BA-M700A,PASSO
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2023.0,1,5AA-MH95S,WAGON R
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,157.0,MATALE,RECONDITIONED,2025.0,1,,PCX
MOTOR LORRY (COMMERCIAL),ISUZU,TPG-NPR85AN ELF,JAPAN,DIESEL,2990.0,RATNAPURA,RECONDITIONED,2016.0,1,TPG-NPR85AN,ELF
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,124.0,KANDY,RECONDITIONED,2025.0,1,,PCX
CAR,TOYOTA,5BA-KSP210  YARIS,JAPAN,PETROL,996.0,KANDY,RECONDITIONED,2023.0,1,5BA-KSP210,YARIS
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,656.0,HAMBANTOTA,RECONDITIONED,2025.0,1,5BD-DA17V,EVERY
CAR,HONDA,6AA RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,KURUNEGALA,RECONDITIONED,2024.0,1,,6AA RV5 VEZEL
CAR,HONDA,6BA-JF6 N-BOX,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2023.0,1,6BA-JF6,N-BOX
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,KURUNEGALA,RECONDITIONED,2022.0,1,5BA-KSP210,YARIS X
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,657.0,GALLE,RECONDITIONED,2024.0,1,4AA-MH55S,WAGON R
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,BATTICALOA,RECONDITIONED,2024.0,1,5AA-MH95S,WAGON R
CAR,TOYOTA,3DA-FJA300W,JAPAN,DIESEL,3345.0,ANURADHAPURA,RECONDITIONED,2025.0,1,3DA-FJA300W,Unknown
CAR,SUZUKI,3BA-HA37S,JAPAN,PETROL,656.0,COLOMBO,RECONDITIONED,2024.0,1,3BA-HA37S,ALTO
THREE WHEELER,ELEKTRATEQ,ETX,SRI LANKA,ELECTRIC,5.0,TRINCOMALEE,BRAND NEW-L/MANUFACT,2025.0,1,,ETX
THREE WHEELER,ELEKTRATEQ,ETX,SRI LANKA,ELECTRIC,5.0,GAMPAHA,BRAND NEW-L/MANUFACT,2025.0,2,,ETX
MOTOR CYCLE,RISE,LEADER R80 V2.0,SRI LANKA,ELECTRIC,1.5,HAMBANTOTA,BRAND NEW-L/MANUFACT,2025.0,2,,LEADER R80 V2.0
MOTOR CYCLE,RISE,LEADER R80 V2.0,SRI LANKA,ELECTRIC,1.5,RATNAPURA,BRAND NEW-L/MANUFACT,2025.0,2,,LEADER R80 V2.0
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRAILER BOWSER,SRI LANKA,NOT STATED,0.0,BATTICALOA,LOCALLY ASSEMBLED,2025.0,1,,TRAILER BOWSER
THREE WHEELER,ELEKTRATEQ,ETX,SRI LANKA,ELECTRIC,5.0,COLOMBO,BRAND NEW-L/MANUFACT,2025.0,2,,ETX
MOTOR CYCLE,RISE,LEADER 125,SRI LANKA,PETROL,125.0,MATALE,BRAND NEW-L/MANUFACT,2025.0,1,,LEADER 125
MOTOR CYCLE,RISE,LEADER 125,SRI LANKA,PETROL,125.0,HAMBANTOTA,BRAND NEW-L/MANUFACT,2025.0,2,,LEADER 125
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,AMPARA,LOCALLY BUILT,2025.0,3,,TRACTOR TRAILER
LORRY TRAILER/BOWSER,TANTRI,TSK-40,SRI LANKA,NOT STATED,0.0,COLOMBO,LOCALLY BUILT,2025.0,14,TSK-40,Unknown
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,BATTICALOA,LOCALLY BUILT,2025.0,3,,TRACTOR TRAILER
LORRY TRAILER/BOWSER,LANKA ASHOK LEYLAND,TAILER,SRI LANKA,NOT STATED,0.0,GAMPAHA,LOCALLY BUILT,2025.0,1,,TAILER
TRACTOR TRAILER/BOWSER,NIROSH TRAILER,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,COLOMBO,LOCALLY BUILT,2025.0,3,,TRACTOR TRAILER
LORRY TRAILER/BOWSER,DUTCH LANKA TRAILER,DLFT-40/50T,SRI LANKA,NOT STATED,0.0,COLOMBO,LOCALLY BUILT,2025.0,1,DLFT-40,/50T
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,NOT STATED,0.0,MONERAGALA,LOCALLY BUILT,2025.0,1,,LOW BED TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR  TRAILER,SRI LANKA,DIESEL,0.0,KILINOCHCHI,LOCALLY BUILT,2025.0,1,,TRACTOR  TRAILER
TRACTOR TRAILER/BOWSER,SACHINTHA,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,GAMPAHA,LOCALLY BUILT,2024.0,1,,TRACTOR TRAILER
TRACTOR TRAILER/BOWSER,WIMAL AGRO,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,KILINOCHCHI,LOCALLY BUILT,2022.0,1,,TRACTOR TRAILER
